0.690211
0.487467
0.499854
0.0563438
1.13573
2.38078
0.215965
10.9201
3.22325
1.8299
3.00488
0.274268
2.10284
0.743073
0.251167
0.553459
0.646282
2.91007
1.20301
0.938269
2.0896
0.245656
0.565911
3.3862
2.91881
1.05134
1.18314
1.98583
1.7406
1.18432
0.135438
0.968313
0.675215
1.80994
0.385072
0.669713
1.18057
1.61477
0.865083
3.33298
2.23936
1.44364
2.95577
3.99374
3.4449
1.24881
1.34593
2.41357
0.0202679
4.43018
1.45987
1.54507
0.934102
1.49707
0.656115
1.71779
1.79437
2.39763
0.355707
0.404342
0.56161
2.33561
3.84717
1.01057
1.10207
0.57704
0.238006
2.65905
0.736752
0.710914
1.1486
2.16867
0.695396
0.605844
1.34264
0.3026
2.28992
0.11012
2.09277
0.725244
0.60808
3.42606
1.4318
0.407502
3.61622
3.27492
0.200138
3.31282
0.489918
0.302352
0.725598
1.87253
2.12334
0.496747
1.05648
1.33646
2.85055
1.38222
6.43139
0.0303023
0.559311
2.19359
2.13913
0.749789
2.39086
0.259587
0.950212
4.09887
1.01626
3.88718
0.365278
0.440708
5.3401
3.93261
1.53207
2.32639
0.767867
3.82742
0.369241
0.504758
1.34411
0.888199
1.6753
0.0857559
2.39031
1.24516
2.79076
2.93792
0.63282
0.0584723
1.16126
0.58197
1.18751
5.10971
3.40123
1.37568
1.32103
2.67273
1.20814
1.5484
0.154238
1.13247
1.43498
1.75741
5.86651
0.544321
1.16877
0.129638
2.24501
0.0825118
4.10593
0.485966
1.00086
4.0649
3.9086
2.80693
2.91578
0.940346
1.90665
5.26454
2.35181
0.820417
0.380365
2.79572
4.72163
1.83672
0.867048
2.04404
0.41398
0.410788
1.65865
0.217135
3.48418
1.94979
12.9174
0.855666
1.20827
1.32159
0.00927134
1.38441
7.01485
2.36243
0.904639
1.86285
3.99486
5.48994
2.60768
0.131943
0.503407
0.630162
0.49488
1.79033
5.29874
2.19929
4.4334
0.495333
1.83632
0.0787411
0.580806
2.99776
0.816516
1.87423
0.498874
0.519194
0.580666
0.386424
1.70884
0.294465
3.13631
2.59556
0.246822
1.31682
1.56304
0.142475
0.00763897
5.30119
1.3464
0.185147
1.79304
0.0560532
4.37187
3.19185
2.02305
0.401471
0.514681
7.0949
1.33325
3.40414
0.99859
1.12612
1.29669
0.920099
1.57113
0.177857
2.09162
8.18242
0.3689
4.44798
1.24995
2.59267
0.513792
2.8039
0.973573
2.39157
1.06521
1.5632
3.28064
7.90601
1.05957
